educ,wrkstat,income,year,alcmon,verep,analwt_c2,yearrecode,bngdrkmon,coutyp4,catag3,vestr,mrjmon,irsex,mrjflag,irsex2
3,1,2,2019,1,2,7056,2019,0,1,4,40033,0,2,1,1
2,1,4,2019,1,2,4503,2019,0,1,4,40033,0,1,1,0
4,1,4,2019,0,2,16736,2019,0,3,5,40033,0,1,0,0
3,1,3,2019,1,2,194,2019,1,1,3,40033,0,1,1,0
3,2,1,2019,0,2,2673,2019,0,3,4,40033,0,2,0,1
3,2,1,2019,1,2,1421,2019,1,2,2,40033,0,2,1,1
4,1,4,2019,1,2,23855,2019,1,1,4,40033,0,1,1,0
4,1,4,2019,1,2,5148,2019,0,1,4,40033,0,2,0,1
3,1,4,2019,0,2,11637,2019,0,1,5,40033,0,1,1,0
4,1,4,2019,1,2,1569,2019,1,1,4,40033,0,2,0,1
4,1,4,2019,1,2,7227,2019,0,1,4,40033,0,2,1,1
1,1,2,2019,1,2,288,2019,1,3,3,40033,0,1,1,0
4,1,3,2019,1,2,4834,2019,0,1,5,40033,0,2,1,1
1,1,4,2019,0,2,2483,2019,0,2,2,40033,0,1,0,0
4,1,1,2019,1,2,1855,2019,0,3,2,40033,0,1,0,0
3,1,4,2019,1,2,2842,2019,1,3,2,40033,1,2,1,1
4,4,4,2019,1,2,7949,2019,0,1,3,40033,0,2,0,1
1,1,2,2019,0,2,191,2019,0,1,4,40033,0,1,0,0
3,4,2,2019,0,2,9232,2019,0,2,4,40033,1,2,1,1
3,4,1,2019,0,2,3657,2019,0,1,2,40033,0,1,1,0
1,4,2,2019,0,2,1448,2019,0,1,5,40033,0,2,0,1
3,4,3,2019,0,2,8339,2019,0,1,5,40033,0,2,0,1
2,4,1,2019,0,2,18057,2019,0,3,5,40033,0,1,1,0
1,1,2,2019,1,2,6898,2019,0,2,4,40033,0,2,0,1
2,1,4,2019,0,2,9234,2019,0,1,3,40033,0,1,1,0
1,2,4,2019,0,2,6115,2019,0,1,2,40033,0,2,1,1
1,3,2,2019,0,2,546,2019,0,1,2,40033,0,2,1,1
2,1,3,2019,0,2,5654,2019,0,1,5,40033,0,2,1,1
1,4,4,2019,0,2,5984,2019,0,1,2,40033,0,2,0,1
1,1,2,2019,0,2,589,2019,0,1,4,40033,0,1,0,0
4,4,4,2019,0,2,3366,2019,0,2,5,40033,0,2,0,1
4,1,2,2019,1,2,2623,2019,1,2,4,40033,0,2,0,1
1,3,1,2019,1,2,3100,2019,0,2,2,40033,1,1,1,0
2,1,3,2019,0,2,6185,2019,0,1,4,40033,0,1,0,0
2,1,3,2019,1,2,1478,2019,1,2,3,40033,0,1,1,0
3,1,1,2019,0,2,1199,2019,0,3,3,40033,0,1,0,0
4,1,4,2019,1,2,15328,2019,0,1,3,40033,0,2,0,1
3,4,3,2019,0,2,7243,2019,0,2,5,40033,0,2,0,1
4,3,3,2019,0,2,1642,2019,0,1,4,40033,0,2,0,1
3,1,2,2019,1,2,3893,2019,1,3,2,40033,0,1,0,0
3,1,3,2019,0,2,5671,2019,0,2,4,40033,0,1,1,0
3,1,4,2019,1,2,5079,2019,0,3,4,40033,0,2,1,1
3,4,2,2019,0,2,4414,2019,0,1,3,40033,0,2,0,1
1,4,4,2019,0,2,42091,2019,0,2,5,40033,0,1,0,0
3,4,1,2019,0,2,1033,2019,0,1,2,40033,0,2,0,1
3,1,3,2019,0,2,2384,2019,0,1,2,40033,0,2,0,1
3,1,2,2019,1,2,5566,2019,1,1,3,40033,1,2,1,1
2,3,1,2019,1,2,7277,2019,0,1,3,40033,1,1,1,0
4,4,3,2019,1,2,8375,2019,0,2,5,40033,0,1,1,0
2,1,4,2019,1,2,7446,2019,0,1,4,40033,0,2,0,1
4,1,4,2019,1,2,3483,2019,1,1,4,40033,0,2,0,1
2,4,4,2019,1,2,7600,2019,0,1,5,40033,0,2,1,1
1,4,1,2019,1,2,166,2019,0,2,2,40033,1,2,1,1
4,1,4,2019,1,2,3405,2019,0,2,4,40033,0,1,0,0
4,1,4,2019,1,2,4294,2019,1,1,4,40033,0,1,1,0
3,2,4,2019,1,2,3054,2019,0,1,2,40033,0,2,1,1
4,1,4,2019,0,2,17876,2019,0,1,5,40033,0,1,0,0
3,3,2,2019,1,2,1183,2019,1,2,2,40033,0,2,1,1
2,1,4,2019,1,2,8218,2019,1,3,4,40033,0,1,1,0
4,2,3,2019,1,2,4036,2019,0,2,5,40033,0,2,0,1
3,4,2,2019,0,2,196,2019,0,1,3,40033,0,2,0,1
3,1,4,2019,1,2,4312,2019,0,2,3,40033,0,2,0,1
4,1,4,2019,1,2,2112,2019,0,2,4,40033,0,2,1,1
3,1,4,2019,0,2,1195,2019,0,1,2,40033,0,1,1,0
4,1,4,2019,1,2,4112,2019,1,1,4,40033,1,1,1,0
3,1,4,2019,1,2,2673,2019,0,1,4,40033,0,1,0,0
3,2,4,2019,0,2,5076,2019,0,3,5,40033,0,2,1,1
4,1,4,2019,1,2,5907,2019,1,2,3,40033,0,1,0,0
3,4,2,2019,0,2,3680,2019,0,1,5,40033,0,1,0,0
2,2,2,2019,1,2,1091,2019,0,2,3,40033,0,2,0,1
3,2,1,2019,1,2,3176,2019,1,2,4,40033,0,2,0,1
4,4,1,2019,0,2,7681,2019,0,2,5,40033,0,2,0,1
4,1,3,2019,0,2,6109,2019,0,2,3,40033,0,2,0,1
3,3,3,2019,1,2,2523,2019,1,1,2,40033,0,2,1,1
3,4,4,2019,1,2,6460,2019,0,2,4,40033,0,2,0,1
2,2,2,2019,0,2,1268,2019,0,1,2,40033,0,2,0,1
3,2,3,2019,0,2,2262,2019,0,2,2,40033,0,1,0,0
3,2,2,2019,0,2,20706,2019,0,3,5,40033,0,2,1,1
2,4,2,2019,1,2,16938,2019,1,1,5,40033,0,1,0,0
2,2,2,2019,1,2,1895,2019,0,2,4,40033,0,2,0,1
2,1,4,2019,1,2,2528,2019,1,1,2,40033,0,2,0,1
3,2,3,2019,0,2,8166,2019,0,2,5,40033,0,2,0,1
3,3,1,2019,1,2,1603,2019,1,3,2,40033,1,2,1,1
2,4,2,2019,0,2,1948,2019,0,2,2,40033,0,1,0,0
4,2,4,2019,1,2,10261,2019,0,2,5,40033,0,1,1,0
2,2,2,2019,0,2,5986,2019,0,1,2,40033,1,1,1,0
3,1,3,2019,1,2,3208,2019,0,2,3,40033,0,2,1,1
4,1,2,2019,0,2,6741,2019,0,1,4,40033,0,1,1,0
2,3,1,2019,1,2,4227,2019,1,2,4,40033,0,2,1,1
4,4,4,2019,1,2,6460,2019,0,1,4,40033,0,2,0,1
4,4,4,2019,1,2,17522,2019,1,2,5,40033,0,1,0,0
3,4,2,2019,1,2,4197,2019,0,1,2,40033,0,2,0,1
3,4,3,2019,1,2,6491,2019,1,2,4,40033,0,2,1,1
3,4,1,2019,0,2,9004,2019,0,1,4,40033,0,2,1,1
4,4,4,2019,0,2,8689,2019,0,1,4,40033,0,2,0,1
4,4,1,2019,0,2,18038,2019,0,2,5,40033,1,2,1,1
2,1,2,2019,0,2,1574,2019,0,2,4,40033,0,1,0,0
3,2,2,2019,1,2,20295,2019,0,3,5,40033,0,2,1,1
2,1,4,2019,1,2,3227,2019,0,1,2,40033,0,1,1,0
4,2,4,2019,1,2,5575,2019,0,1,2,40033,0,1,1,0
3,4,2,2019,1,2,830,2019,0,1,5,40033,0,2,1,1
4,1,4,2019,1,2,12791,2019,0,1,4,40033,0,1,0,0
4,2,2,2019,1,2,9430,2019,0,2,5,40033,0,1,1,0
3,1,4,2019,1,2,9872,2019,0,2,5,40033,0,1,0,0
4,2,1,2019,1,2,579,2019,0,1,2,40033,0,2,0,1
4,1,4,2019,1,2,3525,2019,0,2,4,40033,1,2,1,1
3,1,3,2019,1,2,4580,2019,1,2,4,40033,0,1,1,0
3,1,4,2019,1,2,1919,2019,1,1,3,40033,1,1,1,0
3,4,4,2019,1,2,18743,2019,1,2,5,40033,0,2,0,1
3,4,1,2019,0,2,973,2019,0,1,2,40033,0,2,0,1
1,3,1,2019,1,2,1163,2019,1,3,2,40033,0,1,1,0
4,2,4,2019,0,2,16183,2019,0,2,5,40033,0,1,0,0
2,2,2,2019,1,2,1932,2019,1,2,2,40033,0,1,0,0
2,1,4,2019,0,2,7026,2019,0,1,4,40033,0,2,1,1
2,4,2,2019,0,2,4465,2019,0,2,5,40033,0,1,0,0
2,1,4,2019,0,2,10056,2019,0,1,3,40033,0,1,0,0
2,4,2,2019,1,2,4434,2019,0,2,4,40033,0,2,1,1
3,4,2,2019,0,2,877,2019,0,2,5,40033,0,2,1,1
2,1,2,2019,1,2,2148,2019,1,2,2,40033,0,2,1,1
2,1,2,2019,0,2,1815,2019,0,3,4,40033,0,2,0,1
4,4,2,2019,1,2,1504,2019,0,2,3,40033,0,2,1,1
3,1,4,2019,1,2,3446,2019,1,2,2,40033,0,1,0,0
4,1,4,2019,1,2,66178,2019,1,1,5,40033,0,2,0,1
4,1,4,2019,1,2,10416,2019,1,1,3,40033,1,1,1,0
3,4,1,2019,0,2,17787,2019,0,3,5,40033,1,2,1,1
3,4,4,2019,1,2,2071,2019,0,2,2,40033,0,2,0,1
1,3,3,2019,0,2,2998,2019,0,1,2,40033,0,1,0,0
3,2,4,2019,1,2,4128,2019,1,1,2,40033,0,2,0,1
2,2,1,2019,1,2,1048,2019,0,1,2,40033,0,2,0,1
1,4,3,2019,0,2,7483,2019,0,1,4,40033,0,2,0,1
3,2,1,2019,1,2,988,2019,1,1,2,40033,0,2,0,1
2,3,2,2019,0,2,3635,2019,0,2,2,40033,0,1,0,0
4,4,2,2019,1,2,15116,2019,0,2,5,40033,0,2,0,1
4,1,4,2019,1,2,10685,2019,1,1,4,40033,0,1,1,0
4,1,4,2019,1,2,14073,2019,0,2,4,40033,0,1,0,0
1,3,4,2019,1,2,4149,2019,1,3,2,40033,1,1,1,0
2,1,3,2019,1,2,4079,2019,1,3,2,40033,0,2,1,1
4,1,3,2019,1,2,3010,2019,0,2,4,40033,0,2,0,1
2,1,2,2019,0,2,1965,2019,0,1,2,40033,0,1,0,0
4,2,2,2019,1,2,5857,2019,1,2,4,40033,1,1,1,0
3,1,3,2019,1,2,1542,2019,0,3,3,40033,0,1,1,0
3,3,1,2019,0,2,623,2019,0,1,2,40033,0,1,0,0
4,1,4,2019,1,2,852,2019,0,1,4,40033,0,1,1,0
2,1,4,2019,0,2,6800,2019,0,2,3,40033,1,1,1,0
1,3,2,2019,0,2,1930,2019,0,1,2,40033,0,1,0,0
3,2,3,2019,1,2,2932,2019,0,2,2,40033,0,2,0,1
2,1,2,2019,0,2,1794,2019,0,3,2,40033,0,2,0,1
2,1,4,2019,0,2,2709,2019,0,1,2,40033,0,1,0,0
4,4,4,2019,1,2,12193,2019,0,2,5,40033,0,1,0,0
2,1,2,2019,0,2,305,2019,0,2,2,40033,0,2,0,1
2,3,2,2019,1,2,7378,2019,1,1,4,40033,0,2,1,1
2,4,2,2019,0,2,4771,2019,0,1,5,40033,0,2,0,1
3,1,3,2019,1,2,484,2019,1,1,3,40033,1,2,1,1
3,2,4,2019,0,2,3475,2019,0,1,2,40033,0,2,0,1
4,4,2,2019,0,2,7164,2019,0,2,5,40033,0,2,0,1
1,1,2,2019,0,2,4196,2019,0,2,3,40033,0,1,0,0
3,2,4,2019,0,2,258,2019,0,1,2,40033,0,1,0,0
4,1,4,2019,1,2,3010,2019,0,3,2,40033,0,2,1,1
3,2,4,2019,0,2,5885,2019,0,3,4,40033,0,2,0,1
3,2,4,2019,1,2,437,2019,1,1,2,40033,0,2,1,1
4,1,4,2019,1,2,5027,2019,0,2,4,40033,0,1,0,0
1,3,2,2019,0,2,1551,2019,0,2,2,40033,0,2,0,1
1,3,2,2019,1,2,3533,2019,1,2,2,40033,1,1,1,0
2,2,1,2019,1,2,504,2019,0,2,2,40033,0,1,1,0
1,2,3,2019,1,2,47029,2019,0,1,5,40033,0,2,0,1
2,1,3,2019,1,2,5436,2019,1,3,4,40033,0,1,1,0
3,4,2,2019,1,2,7313,2019,1,1,3,40033,1,2,1,1
4,1,4,2019,1,2,2764,2019,0,1,4,40033,0,2,0,1
4,1,4,2019,0,2,11757,2019,0,1,5,40033,0,2,0,1
2,1,3,2019,0,2,4526,2019,0,1,3,40033,0,1,0,0
2,4,1,2019,1,2,1658,2019,0,2,4,40033,0,1,0,0
4,2,3,2019,1,2,20709,2019,0,1,5,40033,0,2,1,1
2,2,2,2019,1,2,957,2019,0,2,2,40033,0,2,1,1
3,2,4,2019,1,2,5525,2019,0,2,5,40033,0,1,1,0
2,2,2,2019,0,2,4174,2019,0,1,2,40033,0,2,0,1
2,4,2,2019,0,2,9990,2019,0,2,5,40033,0,2,1,1
3,4,1,2019,0,2,10451,2019,0,2,5,40033,0,2,0,1
2,1,3,2019,1,2,3628,2019,1,3,4,40033,0,1,0,0
4,1,4,2019,1,2,3489,2019,0,1,4,40033,0,2,1,1
3,1,4,2019,1,2,21204,2019,1,2,5,40033,0,2,1,1
3,2,1,2019,1,2,703,2019,1,1,2,40033,1,2,1,1
4,1,4,2019,0,2,7013,2019,0,1,5,40033,0,2,1,1
1,4,1,2019,0,2,4261,2019,0,2,4,40033,0,1,1,0
4,3,4,2019,0,2,5186,2019,0,1,2,40033,0,2,1,1
3,1,4,2019,1,2,16778,2019,1,1,5,40033,0,1,1,0
4,4,3,2019,0,2,8183,2019,0,2,5,40033,0,1,1,0
4,4,4,2019,0,2,8267,2019,0,2,5,40033,0,2,0,1
4,1,2,2019,1,2,2900,2019,1,2,3,40033,0,2,1,1
4,2,4,2018,1,1,3321,2018,0,3,5,40034,0,1,0,0
1,2,2,2018,0,1,4166,2018,0,3,2,40034,0,2,1,1
3,1,2,2018,0,1,772,2018,0,2,3,40034,0,1,0,0
2,4,2,2018,0,1,15349,2018,0,1,5,40034,0,2,0,1
4,1,3,2018,1,1,5636,2018,1,1,4,40034,0,2,0,1
1,4,2,2018,1,1,38536,2018,1,2,5,40034,0,2,1,1
3,1,3,2018,0,1,4583,2018,0,2,3,40034,0,2,0,1
2,3,2,2018,0,1,1309,2018,0,1,2,40034,0,1,0,0
3,2,1,2018,1,1,2951,2018,1,2,3,40034,0,2,1,1
1,4,1,2018,1,1,635,2018,1,3,3,40034,1,2,1,1
2,1,1,2018,1,1,2681,2018,0,3,4,40034,0,2,0,1
4,1,4,2018,0,1,3723,2018,0,2,4,40034,0,1,1,0
4,1,4,2018,1,1,1641,2018,0,2,2,40034,0,1,0,0
2,4,2,2018,0,1,4449,2018,0,2,4,40034,0,2,0,1
2,1,2,2018,0,1,2542,2018,0,1,2,40034,0,2,0,1
3,4,1,2018,1,1,489,2018,0,2,2,40034,0,1,1,0
4,1,4,2018,1,1,1116,2018,1,2,3,40034,0,1,0,0
3,1,2,2018,0,1,3494,2018,0,3,4,40034,0,2,0,1
3,1,2,2018,1,1,5768,2018,1,1,3,40034,1,2,1,1
4,1,4,2018,1,1,786,2018,0,2,4,40034,1,2,1,1
2,1,2,2018,1,1,4654,2018,1,3,4,40034,0,2,1,1
4,1,2,2018,0,1,11659,2018,0,3,5,40034,0,1,0,0
2,3,2,2018,0,1,3191,2018,0,1,2,40034,0,1,0,0
3,2,4,2018,0,1,1617,2018,0,2,2,40034,0,2,0,1
3,1,3,2018,1,1,3160,2018,0,3,4,40034,0,1,1,0
3,2,2,2018,1,1,741,2018,0,3,2,40034,0,2,1,1
4,1,4,2018,1,1,2804,2018,1,2,4,40034,0,2,0,1
2,1,3,2018,0,1,4456,2018,0,1,4,40034,0,2,1,1
1,1,2,2018,0,1,11017,2018,0,2,4,40034,0,2,0,1
2,4,1,2018,0,1,1811,2018,0,1,2,40034,1,2,1,1
3,4,4,2018,0,1,3413,2018,0,1,3,40034,0,2,0,1
3,1,2,2018,0,1,1325,2018,0,3,5,40034,0,1,1,0
4,1,4,2018,1,1,983,2018,0,2,4,40034,0,1,1,0
2,3,2,2018,1,1,1089,2018,0,3,2,40034,0,2,0,1
3,1,4,2018,1,1,2170,2018,1,1,2,40034,0,2,1,1
2,1,2,2018,1,1,897,2018,1,3,2,40034,0,1,1,0
2,4,2,2018,0,1,1667,2018,0,3,5,40034,0,2,0,1
3,1,3,2018,0,1,1904,2018,0,3,5,40034,0,2,0,1
4,1,4,2018,1,1,1396,2018,0,3,4,40034,0,1,1,0
2,4,1,2018,0,1,8665,2018,0,3,5,40034,0,2,0,1
1,4,1,2018,1,1,4270,2018,0,2,5,40034,0,2,0,1
4,1,4,2018,0,1,1153,2018,0,2,4,40034,0,1,1,0
3,1,3,2018,1,1,4346,2018,1,2,3,40034,0,1,0,0
2,1,2,2018,0,1,2108,2018,0,1,2,40034,0,1,1,0
1,2,4,2018,1,1,15594,2018,1,1,5,40034,0,2,0,1
4,1,4,2018,0,1,1468,2018,0,3,5,40034,0,2,1,1
4,1,4,2018,1,1,3485,2018,1,2,3,40034,0,1,1,0
4,1,4,2018,1,1,44276,2018,0,1,5,40034,0,1,0,0
3,1,4,2018,1,1,1422,2018,1,3,4,40034,0,1,1,0
4,4,4,2018,1,1,1411,2018,0,3,5,40034,0,2,0,1
2,4,2,2018,0,1,2825,2018,0,3,4,40034,0,2,1,1
4,1,4,2018,1,1,9468,2018,0,1,3,40034,0,2,1,1
3,1,2,2018,0,1,4605,2018,0,2,3,40034,0,2,1,1
3,1,3,2018,1,1,5890,2018,1,1,4,40034,0,2,1,1
4,1,4,2018,0,1,2237,2018,0,3,4,40034,0,2,0,1
4,1,3,2018,0,1,12161,2018,0,3,5,40034,0,1,0,0
3,2,2,2018,1,1,1641,2018,0,2,2,40034,0,2,1,1
2,2,3,2018,0,1,1758,2018,0,3,2,40034,0,1,0,0
2,1,1,2018,1,1,4002,2018,0,3,4,40034,0,2,1,1
4,4,1,2018,1,1,12101,2018,0,1,4,40034,0,1,1,0
2,3,2,2018,0,1,1883,2018,0,3,2,40034,1,1,1,0
2,4,2,2018,0,1,842,2018,0,1,2,40034,0,2,0,1
2,4,2,2018,1,1,818,2018,0,2,2,40034,0,2,0,1
3,1,1,2018,1,1,163,2018,1,2,2,40034,1,2,1,1
4,1,4,2018,1,1,2982,2018,0,3,4,40034,0,2,1,1
4,1,2,2018,1,1,1847,2018,1,2,3,40034,1,2,1,1
2,4,1,2018,0,1,160,2018,0,3,2,40034,0,2,0,1
1,3,3,2018,0,1,7939,2018,0,3,5,40034,0,1,1,0
4,2,2,2018,0,1,2265,2018,0,3,5,40034,0,2,1,1
4,4,3,2018,0,1,8106,2018,0,3,5,40034,0,1,0,0
4,1,4,2018,0,1,6249,2018,0,1,3,40034,0,2,1,1
3,1,4,2018,0,1,2704,2018,0,1,2,40034,0,2,0,1
2,1,2,2018,0,1,7291,2018,0,2,2,40034,0,1,0,0
3,2,2,2018,1,1,6439,2018,1,2,4,40034,0,2,1,1
4,1,4,2018,0,1,3014,2018,0,2,3,40034,0,2,0,1
2,1,4,2018,1,1,6751,2018,1,2,4,40034,0,1,1,0
4,1,4,2018,1,1,773,2018,1,2,4,40034,0,1,1,0
3,1,3,2018,1,1,1283,2018,1,1,2,40034,0,1,1,0
2,1,1,2018,1,1,1675,2018,1,3,2,40034,0,2,0,1
4,1,2,2018,0,1,7336,2018,0,3,5,40034,0,1,1,0
2,4,2,2018,0,1,7341,2018,0,3,5,40034,0,1,0,0
3,4,1,2018,1,1,6665,2018,1,3,4,40034,0,2,1,1
3,2,3,2018,1,1,1413,2018,0,2,5,40034,0,2,0,1
3,2,4,2018,1,1,4606,2018,1,1,2,40034,0,2,0,1
2,1,4,2018,1,1,1204,2018,1,1,2,40034,1,2,1,1
4,1,3,2018,0,1,3251,2018,0,2,3,40034,0,2,0,1
2,4,2,2018,1,1,14147,2018,0,1,5,40034,0,1,1,0
3,1,4,2018,1,1,2943,2018,0,2,5,40034,0,1,1,0
3,1,2,2018,0,1,15531,2018,0,1,4,40034,0,1,0,0
1,4,1,2018,1,1,9754,2018,0,3,3,40034,0,1,0,0
4,2,2,2018,1,1,4857,2018,1,2,3,40034,0,2,0,1
2,1,2,2018,0,1,2845,2018,0,3,3,40034,0,1,1,0
2,1,3,2018,1,1,20472,2018,0,3,5,40034,0,2,0,1
1,4,2,2018,0,1,3261,2018,0,1,2,40034,0,2,0,1
3,1,4,2018,0,1,8088,2018,0,1,2,40034,0,2,0,1
3,1,2,2018,1,1,1566,2018,1,2,2,40034,1,1,1,0
3,1,3,2018,1,1,6843,2018,0,1,3,40034,0,1,1,0
2,1,2,2018,1,1,481,2018,0,2,2,40034,1,1,1,0
4,1,4,2018,1,1,5036,2018,1,1,4,40034,0,2,0,1
1,4,1,2018,1,1,886,2018,0,1,3,40034,1,1,1,0
1,1,2,2018,0,1,6189,2018,0,3,4,40034,0,2,0,1
4,1,4,2018,1,1,5363,2018,0,1,4,40034,0,2,0,1
4,4,3,2018,1,1,10418,2018,0,1,5,40034,0,2,0,1
3,4,4,2018,1,1,6053,2018,0,1,2,40034,0,1,0,0
2,3,1,2018,0,1,2789,2018,0,2,2,40034,0,1,0,0
3,1,4,2018,1,1,3777,2018,1,3,3,40034,0,1,1,0
2,1,2,2018,1,1,2408,2018,1,3,5,40034,0,1,1,0
2,1,3,2018,1,1,12765,2018,1,3,5,40034,1,1,1,0
2,2,1,2018,1,1,10329,2018,1,3,3,40034,0,1,1,0
3,1,4,2018,1,1,2263,2018,0,3,3,40034,0,2,1,1
4,1,4,2018,1,1,10798,2018,1,1,4,40034,0,1,1,0
2,1,3,2018,1,1,3432,2018,1,3,4,40034,0,1,0,0
3,1,4,2018,1,1,8713,2018,0,3,5,40034,0,2,0,1
4,1,4,2018,1,1,631,2018,0,3,4,40034,0,2,1,1
3,2,3,2018,1,1,2151,2018,1,1,2,40034,1,2,1,1
3,1,4,2018,1,1,14290,2018,0,1,4,40034,0,1,0,0
1,1,4,2018,1,1,3338,2018,0,3,4,40034,0,2,0,1
2,1,2,2018,1,1,249,2018,1,3,2,40034,1,1,1,0
4,1,4,2018,1,1,980,2018,0,2,4,40034,0,1,1,0
3,4,2,2018,1,1,2980,2018,0,2,2,40034,0,1,0,0
2,4,1,2018,1,1,3445,2018,1,2,2,40034,0,1,0,0
4,4,2,2018,0,1,2802,2018,0,3,5,40034,0,2,0,1
4,1,4,2018,0,1,2636,2018,0,2,3,40034,0,1,0,0
3,1,2,2018,0,1,1434,2018,0,3,5,40034,0,2,0,1
4,1,3,2018,0,1,7879,2018,0,2,4,40034,0,1,0,0
3,1,4,2018,1,1,2853,2018,1,3,4,40034,0,1,0,0
3,1,2,2018,1,1,2787,2018,0,2,3,40034,0,2,0,1
2,1,2,2018,0,1,397,2018,0,3,2,40034,0,1,1,0
3,1,2,2018,0,1,5942,2018,0,3,4,40034,1,1,1,0
2,1,4,2018,1,1,3451,2018,1,2,4,40034,0,1,1,0
2,4,2,2018,0,1,5210,2018,0,1,3,40034,0,2,1,1
2,4,4,2018,1,1,390,2018,1,2,2,40034,1,1,1,0
4,4,3,2018,1,1,7132,2018,0,2,4,40034,1,2,1,1
4,2,3,2018,1,1,513,2018,1,3,2,40034,1,1,1,0
3,1,2,2018,1,1,12167,2018,0,1,5,40034,0,2,0,1
4,1,4,2018,0,1,10971,2018,0,1,3,40034,0,2,0,1
4,1,3,2018,1,1,5524,2018,0,1,4,40034,0,1,0,0
3,1,4,2018,1,1,745,2018,1,3,2,40034,1,2,1,1
2,2,2,2018,0,1,1154,2018,0,2,2,40034,0,2,1,1
3,1,4,2018,1,1,3846,2018,1,2,4,40034,0,2,1,1
3,1,2,2018,0,1,5900,2018,0,2,3,40034,0,2,0,1
2,1,2,2018,1,1,5073,2018,0,2,4,40034,0,2,0,1
3,1,2,2018,0,1,3598,2018,0,2,2,40034,0,1,1,0
2,3,2,2018,1,1,4994,2018,0,2,2,40034,0,2,1,1
3,1,4,2018,1,1,8560,2018,0,3,5,40034,0,2,0,1
2,2,2,2018,1,1,689,2018,1,3,3,40034,1,2,1,1
3,1,3,2018,0,1,6960,2018,0,3,5,40034,0,1,0,0
3,4,1,2018,1,1,4112,2018,0,2,3,40034,1,1,1,0
4,1,4,2018,0,1,3958,2018,0,1,4,40034,0,2,0,1
2,4,2,2018,0,1,635,2018,0,2,2,40034,1,2,1,1
1,4,1,2018,0,1,2007,2018,0,1,3,40034,1,2,1,1
3,4,1,2018,0,1,1809,2018,0,3,2,40034,0,2,1,1
1,4,1,2018,0,1,4549,2018,0,3,5,40034,0,2,1,1
3,1,4,2018,0,1,2140,2018,0,2,2,40034,0,2,0,1
4,1,3,2018,0,1,1824,2018,0,3,4,40034,0,2,0,1
2,3,4,2018,1,1,2583,2018,0,3,2,40034,1,2,1,1
4,4,3,2018,1,1,5875,2018,1,1,4,40034,0,2,0,1
3,2,2,2018,1,1,2646,2018,1,1,2,40034,1,2,1,1
3,1,2,2018,0,1,3260,2018,0,2,2,40034,1,2,1,1
4,1,4,2018,0,1,5036,2018,0,1,4,40034,0,2,1,1
3,4,4,2018,0,1,18075,2018,0,3,5,40034,0,1,1,0
4,1,4,2018,1,1,2701,2018,0,3,4,40034,0,1,0,0
4,1,4,2018,1,1,1827,2018,0,1,2,40034,1,2,1,1
4,1,3,2018,0,1,12168,2018,0,2,5,40034,0,2,0,1
2,4,2,2018,1,1,8433,2018,1,1,3,40034,0,2,1,1
4,1,4,2018,1,1,765,2018,1,2,4,40034,0,1,1,0
4,4,4,2018,0,1,11089,2018,0,3,5,40034,0,2,1,1
3,1,3,2018,1,1,1656,2018,0,3,2,40034,1,1,1,0
4,1,2,2018,1,1,296,2018,0,3,2,40034,0,2,1,1
4,1,4,2018,1,1,452,2018,0,3,4,40034,0,2,1,1
3,1,2,2018,1,1,478,2018,1,1,2,40034,0,1,1,0
2,1,1,2018,1,1,17,2018,1,3,4,40034,0,2,0,1
2,4,1,2018,0,1,1632,2018,0,3,2,40034,1,2,1,1
4,2,3,2018,1,1,779,2018,0,2,4,40034,0,2,1,1
4,1,4,2018,1,1,799,2018,0,2,4,40034,0,1,0,0
3,1,4,2018,1,1,3462,2018,1,2,4,40034,0,1,1,0
3,1,3,2018,0,1,3366,2018,0,3,3,40034,0,2,0,1
4,1,4,2018,0,1,4124,2018,0,2,4,40034,0,1,0,0
4,1,4,2018,1,1,2461,2018,0,2,5,40034,0,2,0,1
3,1,3,2018,1,1,6722,2018,1,2,3,40034,0,1,1,0
4,4,3,2018,1,1,959,2018,0,2,5,40034,0,2,0,1
2,1,4,2018,0,1,3844,2018,0,1,2,40034,0,1,1,0
2,1,2,2018,0,1,13385,2018,0,1,5,40034,0,2,1,1
3,4,1,2018,1,1,4497,2018,0,1,5,40034,0,1,1,0
3,1,3,2018,0,1,6068,2018,0,3,5,40034,0,1,1,0
2,3,2,2018,1,1,1219,2018,0,3,2,40034,0,2,0,1
4,1,4,2018,0,1,2267,2018,0,2,4,40034,0,2,1,1
4,2,4,2018,1,1,3493,2018,0,1,5,40034,0,1,0,0
1,3,1,2018,0,1,1663,2018,0,1,2,40034,0,2,0,1
3,4,3,2018,0,1,2248,2018,0,3,4,40034,0,2,0,1
4,1,2,2018,1,1,4131,2018,1,2,4,40034,0,1,1,0
3,4,1,2018,1,1,564,2018,1,2,2,40034,0,1,1,0
4,1,4,2018,1,1,931,2018,0,3,2,40034,0,1,0,0
2,2,1,2018,0,1,1331,2018,0,3,2,40034,0,2,1,1
2,1,1,2018,1,1,1715,2018,0,2,2,40034,0,2,0,1
2,1,2,2018,0,1,1771,2018,0,2,2,40034,1,1,1,0
4,4,4,2018,1,1,9020,2018,1,3,5,40034,0,1,1,0
2,1,2,2018,0,1,1981,2018,0,1,2,40034,1,2,1,1
2,4,2,2018,0,1,11481,2018,0,3,5,40034,0,2,0,1
4,1,4,2018,1,1,3224,2018,1,1,5,40034,0,1,0,0
