"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat","pscore"
499.585,1,1,1,2,3,2,4,0.2947,1.0923,-0.4126,0,0.0223322754125021
505.059,1,1,1,3,3,4,4,0.2947,0.6079,-0.0947,0,0.0433707144804563
356.84,1,1,2,3,3,2,2,-0.3381,0.0956,-1.0827,0,0.0172215055229641
443.144,1,1,2,4,2,4,4,0.1983,1.2078,0.1426,0,0.0399536191114102
510.548,1,1,1,4,4,4,4,2.5915,1.1753,-0.3408,0,0.0555246952371856
377.169,1,2,2,1,2,5,5,-1.1589,-2.207,-1.2987,0,0.018287249610436
517.578,1,1,2,2,3,2,2,-0.3381,-0.417,-1.1057,0,0.010945841180682
408.894,1,2,2,3,2,2,4,-1.1407,-1.7522,-1.458,0,0.000720094366245221
522.668,1,1,2,3,3,6,6,0.514,-0.7055,0.1375,0,0.0538567281502031
396.39,1,2,1,2,3,2,4,-0.5064,-0.1749,-0.7544,0,0.00327880073185944
475.862,1,1,1,5,4,5,6,2.5915,1.188,1.3706,1,0.159452135150084
460.774,1,1,1.263755171,2,4,6,6,0.6642,1.8351,1.3398,1,0.118280793215253
537.281,1,1,1,3,3,6,6,-0.1613,0.0081,0.7097,1,0.10179617284987
565.261,1,1,1,6,3,6,6,-0.3612,0.3637,0.8046,1,0.142855609470097
511.198,1,1,1,6,4,6,6,2.5915,1.6285,1.0159,1,0.142289663318757
429.589,2,2,2,2,3,1,5,0.2947,-1.8544,-1.4171,0,0.000813739248578644
557.678,2,1,2,3,3,3.915355665,3.832975806,-0.3381,0.2082,0.201255284,0,0.0319130915174445
454.829,2,1,2,1,4,5,5,0.1157,-0.571,-0.0982,0,0.0229636145697884
484.85,2,1,2,3,3,6,6,-0.5064,0.5345,0.8618,0,0.0726640542544856
355.392,2,1,1,2,4,4,4,2.5915,-0.3582,0.2005,0,0.0445310214033191
383.052,2,1,1,2,4,4,4,1.398,0.9854,0.4986,0,0.0526044152442103
352.737,2,1,2,2,2,5,5,-0.5242,1.2701,0.8884,0,0.0474733242107246
593.995,2,1,1,3,3,5,6,-0.5753,0.3091,0.7583,0,0.0783832243933998
477.882,2,1,2,1,4,4,6,1.5611,-0.1763,0.6213,0,0.043179100211519
467.384,2,1,2,4,3,4,4,-0.1862,0.5725,0.2229,0,0.0399739296126615
464.901,2,1,2,3,3,2,2,0.2067,-0.2824,-1.5522,0,0.0202886970348584
351.266,2,1,2,1,3,2,2,0.0248,-0.234,-1.3691,0,0.00880015069413277
451.236,2,1,2,3,1,4,4,-1.7548,0.6375,-0.1665,0,0.0179023771142562
399.037,2,1,1,2,3,6,6,0.5643,0.8897,0.7444,0,0.0883208335999646
562.921,1,1,2,3,1,5,5,-2.4078,0.5232,-0.2953,0,0.0158796612824757
493.499,1,1,2,2,4,6,6,-0.5878,-0.31,0.6755,0,0.0602623799310192
485.936,1,1,2,2,3,4,4,-0.5064,0.8702,-0.3703,0,0.0196227951970593
316.118,1,1,2,3,3,4,4,-0.3381,0.2158,-0.0322,0,0.0285249663769485
384.562,1,1,1,3,2,6,6,-0.6985,0.2364,-0.1156,0,0.0508450526670079
459.893,1,1,2,1,1,4,4,-2.0945,0.0612,-0.1097,0,0.00998864224658043
457.774,1,1,2,2,3,5,6,-0.2216,1.1539,1.2961,0,0.0812049313354129
463.38,1,1,1,4,3,5,5,-0.3381,2.8374,0.8031,0,0.0602750098022433
462.374,1,1,1,2,3,1,1,-0.1144,1.1566,-1.1824,0,0.0197456946659044
566.431,1,1,1,3,3,4,4,-0.6239,0.6538,-0.4498,0,0.0338813411380387
532.121,1,1,1,3,4,5,5,0.6642,1.4436,0.4975,0,0.0664590642772521
412.923,1,1,2,2,1,2,4,-1.5805,-1.3057,-0.7773,0,0.00687295180067718
498.116,1,1,2,3,3,4,4,-1.202,-0.1559,-0.954,0,0.0184692953971342
446.777,1,1,2,2,3,2,2,-0.3381,-0.9307,-1.6458,0,0.0102765098632819
292.168,1,1,2,2,2,5,5,-0.928,-0.0575,-0.6947,0,0.0181906381966557
363.683,1,1,2,1,3,5,5,-0.3381,-0.2589,-0.6034,0,0.0157706010713939
464.756,1,1,2,3,3,6,6,-0.1613,-0.0509,0.688,0,0.0732932633117297
475.51,1,1,1,4,3,5,5,-0.1515,1.5913,0.9651,0,0.0879116935609829
527.734,1,1,2,2,3,2,2,-0.2216,-0.2364,-1.184,0,0.0117737354190996
444.662,1,1,2,1,2,4,4,-0.8427,-0.4806,-0.7427,0,0.0106656395344464
470.163,2,1,1,2,3,5,5,-0.1515,0.6233,0.7746,0,0.072308277232064
532.469,2,1,2,2,4,5,6,0.3998,0.1242,1.1243,0,0.095204598360949
457.911,2,1,2,1,2,4,5,-0.5917,0.2939,0.2196,0,0.0209177124300016
331.151,2,1,1,1,3,0,0,-0.3381,0.1384,-2.0463,0,0.0121152113104938
418.474,1,1,2,1,2,0,6,-1.0399,-0.5988,0.1767,0,0.00896811730932314
478.089,1,1,2,3,2,6,6,-1.2688,-0.4202,-0.5429,0,0.0260495621360034
472.248,2,1,2,3,3,1,1,-0.5064,0.3111,-1.4679,0,0.0169690940908129
441.797,1,1,1,3,2,6,6,-0.9214,1.656,1.5426,0,0.135608493730633
405.774,1,1,2,3,4,5,5,1.398,-0.3423,0.2958,0,0.0527182897856079
464.053,1,1,1,3,4,1,2,1.0269,0.6107,-1.0173,0,0.0265939263893935
460.555,1,1,2,2,3,4,4,-0.3381,-0.0163,-0.1382,0,0.0215501579154996
666.407,1,1,2,3,3,4,4,-0.3381,0.5731,-0.1282,0,0.0274389404085731
327.82,1,1,2,5,3,6,6,0.1802,0.3886,0.432,0,0.0812146083798431
376.965,1,1,1,4,4,6,6,1.5611,0.8195,1.0079,0,0.147369801990905
589.721,1,1,2,3,3,6,6,0.0248,0.7425,1.0209,0,0.0899377251597211
552.501,1,1,2,2,4,5,6,2.5915,-0.6109,-0.1377,0,0.0296869210337675
369.873,1,1,2,2,9,4,5,4.246368384,0.3769,-0.0061,0,0.0188538281565971
371.905,1,1,2,3,9,2,2,4.278680552,0.0699,-0.6582,0,0.0133198616953195
573.896,1,1,1,4,2,4,4,-1.1467,-0.8446,-0.4839,0,0.0336999045947662
457.517,2,1,1,4,3,5,5,-0.3381,-0.0297,-0.1185,0,0.0575594813421071
574.349,2,1,2,4,3,5,6,-0.3381,1.0772,1.2679,0,0.0908463607096199
555.107,2,1,1.996463359,2,2,6,6,-0.5917,0.5854,0.8805,0,0.0640709798402034
529.532,2,1,2,4,2,4,4,-0.7244,-1.4521,-0.4592,0,0.025951317818107
530.053,2,1,2,3,3,2,4,-0.3381,0.1578,-0.1982,0,0.0184045887076248
494.571,2,1,2,3,9,6,6,5.876456739,-0.2475,-0.5001,0,0.0146415404745983
553.277,2,1,2,2,3,6,6,0.3067,-0.3293,0.689,0,0.0723113070465395
417.628,2,1,2,1,9,4,4,4.608941629,-0.403,-0.1006,0,0.0126357316852276
606.907,2,1,1,5,3,6,6,-0.3381,2.4503,1.5865,0,0.134300733631387
529.254,2,1,2,3,3,1,6,0.2067,1.5606,0.805,0,0.0261496056692241
532.911,2,1,2,3,4,4,4,1.0269,0.1108,-0.7114,0,0.0289326439236556
514.572,2,1,1,4,3,6,6,-0.082,1.6587,1.3163,0,0.136137504161043
449.336,2,1,2,2,2,6,6,-0.983,0.4397,0.827,0,0.0563106497751856
512.385,1,1,1,4,3,5,6,-0.5064,1.1472,1.211,0,0.111443113184071
521.678,2,1,2,3,4,4,6,0.6642,0.1582,0.6409,0,0.0534618262682274
426.612,2,1,2,3,3,6,6,-0.231,0.0653,0.7307,0,0.0739483990142518
434.105,1,1,2,1,2,6,6,0.5354,1.0507,1.2582,0,0.0984813230595979
582.59,1,1,1,6,2,6,6,-1.4763,1.446,1.3414,0,0.120792321219466
584.867,1,1,1,5,3,6,6,-0.3381,0.8271,0.99,0,0.1335154048217
351.325,1,1,2,3,1,6,6,-1.0336,0.6451,1.0471,0,0.0750407648657324
606.513,1,1,1,6,4,6,6,2.5915,5.2563,2.7417,0,0.108356848278405
493.681,1,1,2,3,4,5,5,1.5611,0.6601,-0.0797,0,0.0408793282890963
474.407,1,1,2,1,3,4,5,-0.3381,0.1486,-0.0404,0,0.0182360701773373
263.334,1,1,2,3,1,4,6,-1.6968,0.6465,0.593,0,0.0276282363011936
300.013,1,1,1,2,2,4,4,-1.2031,0.2942,0.2446,0,0.0306353818863124
463.134,1,1.011858787,1.467416771,3.374693381,1.143046128,4.145896472,4.998974056,-1.149442463,0.68920938,0.385680722,0,0.0364928613379125
534.289,1,1,2,1,2,4,4,-0.8828,0.2176,-0.472,0,0.012640544775076
598.841,1,1,2,3,3,6,6,0.3791,0.0156,0.9398,0,0.101986291899019
314.932,1,1,1,3,2,1,1,-0.9214,1.7024,-1.0437,0,0.0242689102216928
518.807,1,1,2,3,4,4,4,2.5915,1.6117,0.4395,0,0.0374368102039309
584.816,1,1,2,1,2,4,5,-0.7768,0.6529,-0.2477,0,0.0146577073335494
471.282,1,1,2,2,4,6,6,1.5611,0.1505,-0.2918,0,0.035489555090943
509.969,1,1,1,5,1,4,5,-1.3823,2.3375,1.4046,0,0.066316580220569
559.326,2,1,2,1,3,6,6,-1.0795,-0.848,0.5604,0,0.0432191293579111
518.036,2,1,1,3,2,6,6,-0.6488,0.5063,0.9548,0,0.106464284125156
398.481,2,1,2,1,3,5,5,-0.9909,0.6304,0.6739,0,0.0336286286542664
496.123,2,1,1,3,3,5,6,-0.9306,1.0177,1.2047,0,0.0959402274097142
531.257,2,1,1,4,2,6,6,-0.8144,1.0143,1.1621,0,0.121523712337352
473.077,2,1,1,2,3,5,5,0.7555,0.4858,0.6001,0,0.0707795059344638
580.753,2,1,2,3,3,4,4,-0.4725,0.1195,0.139,0,0.030443982238216
548.114,2,1,1,3,4,6,6,0.1985,0.9804,0.7984,0,0.0984274273939481
442.859,2,1,2,2,4,6,6,-1.0474,-0.1973,0.5929,0,0.047957064478326
716.377,2,1,1,6,4,6,6,1.398,1.2642,1.4606,0,0.216491955820127
387.443,2,1,2,1,3,5,5,-0.2541,0.2299,0.5446,0,0.0372451605703349
456.437,2,1,2,4,3,4,4,-0.3381,0.8486,0.4896,0,0.0432047824658595
555.31,2,1,1,3,4,6,6,2.5915,1.8222,1.3764,0,0.13990090127672
501.407,2,1,1,3,4,6,6,0.7701,1.144,1.0032,0,0.12059599200954
290.115,2,1,2,2,4,4,4,1.5611,-0.8462,-0.8358,0,0.0184735000281304
227.198,1,1,2,-0.905165119,4,4,4,-0.9957,-1.1695,-0.9902,0,0.00441668414462063
360.224,1,1,2,1,3,4,4,-0.1144,0.4202,-0.373,0,0.0159740437413731
343.065,1,0.88477471,1.739550681,-0.314781326,7,-0.231968176,1.642984241,3.636388415,-1.860169411,-1.676929638,0,0.00213702120388329
346.606,1,1,2,1,4,4,4,0.1985,-0.7706,-1.0973,0,0.0115117239012453
344.971,1,1,2,1,3,4,4,-0.3381,-1.7453,-1.6001,0,0.00750348886040685
386.414,1,1,2,1,4,5,5,0.6642,-0.9355,0.0365,0,0.0280092537756835
457.985,1,2,2,2,2,2,4,-0.7244,-1.887,-1.5075,0,0.00136481653116205
294.519,1,2,2,1,3,4,4,-0.6837,-0.6294,-1.0867,0,0.0156730642997852
360.75,1,1,1,1,2,6,6,-1.3055,0.1966,-0.4402,0,0.0229469435037167
452.054,1,1,2,1,3,2,2,-0.1515,-2.0888,-2.0094,0,0.00482457452930962
324.032,1,1,2,2,3,5,5,-0.6239,-0.8026,-0.8239,0,0.017154215671569
431.371,1,1,2,1,3,6,6,0.4801,0.2411,0.4027,0,0.0434040840714789
513.369,1,1,2,2,3,0,6,0.0248,-0.3005,-0.2716,0,0.0101535621548318
339.034,1,1,1,3,3,2,2,-0.1985,0.2169,-1.3274,0,0.0278292575255174
360.719,1,1,2,1,3,4,4,-0.5919,-1.4871,-1.5879,0,0.00772319368448063
406.758,1,1,2,2,3,5,6,-0.3381,-0.0436,-0.1358,0,0.025937803619731
333.169,1,1,2,2,3,4,4,-0.5942,-0.4098,-0.8407,0,0.0152620596405922
486.61,1,1,1,3,3,6,6,-0.7346,1.8111,1.5376,0,0.134149016691055
388.248,1,1,1,1,4,2,2,0.412,-1.3959,-1.7548,0,0.00948690051481745
402.398,2,1,2,1,3,4,4,0.4638,-1.125,-0.9382,0,0.0115788320224611
256.903,2,1,2,1,1,1,1,-1.2082,-0.5681,-1.9196,0,0.00564350402966149
269.243,2,1,2,2,7,4,4,3.355493993,0.5672,-0.5023,0,0.019825076241123
227.061,2,1,2,2,3,4,6,-0.6565,-0.0098,-0.2474,0,0.0189134913440311
327.431,2,1,2,3,4,5,5,2.5915,0.4078,0.1788,0,0.04357410206615
478.714,2,1,2,1,1,5,5,-1.4215,0.5208,0.7163,0,0.0314449021206863
520.031,2,1,2,1,3,2,2,-0.4725,-0.8998,-1.3658,0,0.00656371240465418
447.874,2,1,2,3,3,4,6,-0.5064,0.6619,0.0408,0,0.0281050638538286
483.106,2,1,1,4,3,5,5,-0.8083,0.8023,0.2412,0,0.0573859951249075
490.449,2,1,2,2,4,6,6,0.3881,-0.2429,0.7208,0,0.0746764628447871
428.21,2,1,2,3,2,5,5,-0.5917,-0.4077,-0.2035,0,0.0297207175024214
381.061,2,1,2,1,4,6,6,2.5915,-0.0236,0.588,0,0.0547987527759452
500.362,2,1,2,3,2,6,6,-0.5917,0.3163,0.637,0,0.0602563819246675
475.239,2,1,2,1,3,4,5,0.2947,-0.1866,-0.4735,0,0.0156420156225972
538.882,2,1,1,3,3,6,6,0.514,1.3793,1.3169,0,0.149317496413718
508.72,2,1,2,2,4,4,4,0.6642,-0.0294,-0.1843,0,0.0246013498140563
412.728,2,1,2,3,2,5,6,-0.9214,0.5288,1.0664,0,0.0682043460099397
662.36,2,1,2,3,1,4,4,-0.6335,0.0258,-0.6599,0,0.0222457847646522
626.427,2,1,2,4,3,4,4,-0.4725,0.8662,0.2275,0,0.0369546714547901
579.387,2,1,2,3,3,6,6,0.5643,1.6265,1.4078,0,0.11337977182361
428.865,2,1,2,2,3,6,6,-0.4838,-0.5544,0.317,0,0.0435907724081008
521.085,2,1,2,4,4,4,5,1.0269,-0.6344,-0.2868,0,0.0384885954054298
472.478,2,1,1,3,4,4,6,0.6642,0.6485,1.0484,0,0.09978676016379
477.113,2,2,2,1,1,4,4,-1.1908,-6.3912,-3.6224,0,0.000904202472402863
310.443,2,1,2,2,3,4,4,-0.4838,0.6106,0.4435,0,0.0300547470363819
535.86,1,1,1,3,2,5,5,-1.0362,0.3905,-0.3028,0,0.0366865328581227
521.303,1,1,2,5,4,4,4,2.5915,0.0976,-0.117,0,0.0497805481929129
511.209,1,1,2,3,4,5,5,2.5915,1.3499,1.0417,0,0.0715505900344665
450.579,1,1,2,4,4,6,6,1.5611,0.4501,1.1821,0,0.139871198896981
525.768,1,1,2,3,4,6,6,1.5043,0.0472,-0.1025,0,0.0485350547266685
453.564,1,1,2,4,4,5,5,2.5915,0.5817,-0.1912,0,0.0470455755667495
484.195,1,1,2,4,4,6,6,0.3171,-1.1965,0.2257,0,0.0701319467125817
394.283,1,1,1,3,2,4,4,-0.8427,1.1213,-0.3193,0,0.0333300262535886
433.804,1,1,2,4,3,4,4,0.2947,0.0436,-0.9427,0,0.0369982369783956
487.315,1,1,2,3,3,6,6,0.514,1.6876,1.0376,0,0.0782393507968248
612.353,1,1,2,6,3,6,6,-0.4725,2.2313,1.754,0,0.123043757416258
565.272,1,1,2,3,2,6,6,-0.2511,1.0062,1.2625,0,0.103313469903995
440.232,1,1,2,1,3,4,4,0.2067,-0.3067,-0.7615,0,0.0136126500203744
489.253,2,1,2,1,2,4,4,-0.983,0.2659,-0.6544,0,0.0116543082811656
471.021,1,1,1,3,2,6,6,-1.4044,0.9825,1.0265,0,0.0837460662117718
368.827,1,1,1,1,1,2,2,-3.1297,-0.2946,-0.7921,0,0.00414184230777097
438.688,1,1,2,3,3,5,5,-0.5064,0.5435,-0.2465,0,0.0306861215655234
482.314,1,1,2,5,2,5,5,-1.0536,-0.4477,0.0298,0,0.0457990688683717
571.842,2,1,1.427222856,3,4,4,4,1.398,0.9488,0.3405,0,0.0489059778489066
525.578,2,1,2,2,4,6,6,0.9646,0.0796,0.4467,0,0.0568598272427238
380.072,2,1,1,1,3,0,0,0.0248,-0.3637,-1.5076,0,0.00841573375476518
382.347,2,2,2,1,4,0,4,0.3462,-2.1618,-1.5052,0,0.000616568399790341
479.472,2,1,1,3,1,4,4,-1.1851,-1.7517,-0.8054,0,0.020151065466633
307.153,2,2,2,3,4,1,1,0.2669,-1.9139,-1.381,0,0.000450737902943812
459.094,2,1,2,2,3,1,4,-0.4725,-1.1742,-1.0183,0,0.00752585319526625
404.131,2,1,1.827197452,2,3,4,4,-0.4838,0.3732,-0.7389,0,0.0189784982180864
434.332,2,1,2,2,3,6,6,-0.2687,0.2895,0.7718,0,0.0646611820862938
600.69,2,1,2,1,2,1,1,-0.5917,1.1005,-1.2444,0,0.00895470609451601
595.091,2,1,2,1,4,4,4,-0.0991,-0.8494,-0.465,0,0.0139224465499496
398.981,2,1,2,1,3,1,2,-0.3381,-0.8804,-1.71,0,0.00586628858415978
605.388,2,1,2,4,4,4,4,0.0901,0.9756,-0.3729,0,0.0371858063657379
438.801,2,1,2,2,2,4.061443106,5,-0.7768,0.0455,-0.4502,0,0.0171393038519995
561.821,2,1,2,2,4,0,0,0.3171,-0.8692,-1.2594,0,0.00761349721543155
587.188,2,1,1,3,2,5,5,-0.5917,0.5023,0.6596,0,0.0692146483933291
386.637,1,1,1,2,3,4,4,-0.3381,0.7818,0.0312,0,0.0327945710400527
475.673,1,1,1,2,2,4,4,-0.401,0.8263,-0.3244,0,0.0284298865643381
533.936,1,1,1,3,4,4,4,0.6642,0.2832,-0.71,0,0.0402543344701501
432.309,1,2,2,2,2,5,5,-0.8828,-1.8372,-0.6255,0,0.0160929576591703
375.484,1,1,1,2,4,2,2,-1.1737,1.5707,-0.2668,0,0.016734850469701
497.223,1,1,2,1,4,2,2,0.6642,-0.9785,-1.2707,0,0.00780887563391486
512.828,1,1,2,1,3,1,2,-0.7346,-0.3882,-1.2604,0,0.0058660619616745
444.517,1,1,1,1,3,2,2,0.1802,0.0509,-1.3677,0,0.0138151214601685
489.641,1,1,1,3,3,4,4,0.42,0.641,-0.2479,0,0.0423010774584639
519.606,1,1,2,6,9,1,4,3.903265521,0.4913,-0.1789,0,0.028394223596562
478.705,1,1,2,2,4,2,2,0.9646,1.2848,-0.067,0,0.0184951136604043
449.943,1,1,2.271162051,1,4,2,4,0.2091,-1.8798,-1.1123,0,0.00558285382564266
627.094,1,1,2,1,2,4,4,-1.0137,-0.4558,-0.9816,0,0.00957112486387544
460.847,1,1,2,1,4,4,4,0.3171,-0.7499,-0.5317,0,0.0144599672167242
445.648,1,1,2,2,3,4,4,0.0248,-0.8225,-1.1783,0,0.0155058944831477
478.226,1,1,2,1,2,6,6,-0.9414,-1.0277,0.5563,0,0.0458535186771864
498.613,1,1,2,1,2,4,4,-1.2688,-0.8995,-0.2148,0,0.0123456953597787
450.06,1,1,2,1,3,0,0,-0.3381,-0.5267,-2.1667,0,0.00688076092717725
379.21,1,2,2,3,4,1,2,-0.378,-2.0073,-1.1529,0,0.000398757750427952
498.481,1,1,2,3,3,5,5,-0.4725,-0.2607,-0.3355,0,0.029066923732901
457.271,1,1,1,2,3,4,4,-0.7104,0.1199,-0.2947,0,0.0257903951110556
544.376,1,1,2,3,3,4,4,0.0248,0.6682,0.3407,0,0.0365094459199238
611.547,2,1,1,3,1,0,1,-2.4078,1.0479,-1.305,0,0.0116487501249279
434.115,2,1,2,4,3,6,6,-0.4838,-0.2766,0.8324,0,0.0935435112602694
492.198,2,1,1,2,3,4,4,-0.1613,0.8882,-0.1984,0,0.0309901091563999
720.594,2,1,2,2,4,5,6,2.5915,0.5194,0.5257,0,0.0464174738932599
452.691,1,1,2,3,1,4,4,-1.1958,-0.3503,-0.9428,0,0.0178180332734458
489.154,1,1,1,3,2,4,4,-0.983,0.118,-0.7087,0,0.0287214329217364
496.906,1,1,2,2,4,6,6,1.5043,0.143,0.6353,0,0.0688237802680255
476.936,1,1,1.86201753,4,3,5,6,-0.3381,2.2479,1.5122,0,0.0835459635730931
424.087,1,1,2,1,2,5,5,-1.2345,-1.5481,-1.0565,0,0.00840838593605994
369.645,1,1,2,1,3,4,4,-0.7311,-0.6269,-1.1891,0,0.00970363684815251
471.449,1,1,1,3,4,4,4,0.1157,-0.0724,0.0685,0,0.0460632186536905
370.223,1,2,2,1,4,4,4,0.9646,-1.7574,-1.4599,0,0.0143858275523125
528.808,1,1,2,3,2,4,4,-0.6981,-1.2319,-0.8742,0,0.0175799526438656
623.229,1,1,2,3,4,6,6,1.5611,-0.1687,0.6447,0,0.0838040718599592
365.228,1,1,1,3,2,4,4,-0.5917,-1.2002,-1.1725,0,0.0247887738806255
506.584,1,1,2,2,2,6,6,-0.2761,0.8842,0.763,0,0.0573588593606557
409.416,1,1,2,2,4,2,5,1.1245,-0.7179,-0.6688,0,0.0135144547177479
379.816,1,1,1,3,3,2,4,-0.3381,-1.4439,-1.126,0,0.0171689516569562
387.758,1,1,1,1,4,0,1,1.5611,1.8201,-0.9386,0,0.014499522825232
603.897,2,1,2,3,3,4,4,-0.3381,-0.1534,-0.7465,0,0.0231109704609939
547.461,2,1,2,1,3,3.568562651,4.640488842,-0.4725,-1.3484,-1.1251,0,0.00811737950123011
325.034,2,1,2,1,3,6,6,0.1674,0.0847,0.4486,0,0.0443163560504048
323.225,2,2,2,1,1,2,2,-1.1955,-2.3059,-2.2545,0,0.00186456789833641
433.355,2,1,1,2,3,2,2,-0.89,1.8214,-0.0558,0,0.018884132746914
359.348,2,1,1.600447349,4,3,4,4,-0.4725,0.925,0.3524,0,0.0442919924810182
509.981,2,1,2,5,4,6,6,2.5915,1.496,1.3805,0,0.128496399792578
441.42,2,1,2,3,2.93484206,6,6,0.694705674,0.4318,0.8241,0,0.0862022403154102
479.875,2,1,1,3,4,4,6,0.5073,1.6916,1.7003,0,0.148763789962109
372.532,2,1,2,2,3,4,4,-0.4725,-1.8788,-1.5459,0,0.0103572412083751
557.498,2,1,2,6,4,6,6,0.6642,0.9328,1.0082,0,0.123674833530671
466.798,2,1,2,3,3,6,6,-0.6334,0.0549,0.6856,0,0.0650724061106867
431.853,2,2,2,1,4,0,0,0.4451,-1.5239,-2.8432,0,0.00134455762558749
375.723,2,1,2,1,4,2,5,0.1885,-0.4413,0.1354,0,0.0163510043255862
446.637,2,1,2,1,2,2,4,-0.8616,-0.2906,-0.8589,0,0.0072720060789016
497.364,2,1,1,2,4,4,4,0.1002,2.2919,0.9787,0,0.0537370892840185
445.635,2,1,1,2,1,6,6,-1.902,1.1555,1.3587,0,0.0899494699945429
487.468,2,1,2,4,4,5,6,0.7934,1.1266,1.1001,0,0.0897590110629675
533.484,2,1,2,3,4,4,4,1.5611,0.3289,-0.6312,0,0.0302792369537588
490.263,1,1,2,1,4,0,4,0.5531,0.5678,-0.6054,0,0.00790235045505162
460.331,1,1,2,1,4,0,1,-0.0621,-1.8399,-2.2216,0,0.00400638245083792
494.143,1,1,2,4,3,5,5,-0.7104,1.3016,0.6106,0,0.0476941609696392
497.079,1,1,1,1,3,4,4,-0.4725,0.2175,-0.3209,0,0.0210933741071894
541.982,2,1,2,4,4,4,4,0.2669,-0.1358,-0.1821,0,0.037529821406499
528.527,2,1,1,1,2,4,4,-1.5827,1.7818,0.8119,0,0.0301506280647312
470.037,1,1,2,1,3,6,6,-0.6334,-0.4421,0.255,0,0.0326239476232223
588.313,1,1,1,4,3,5,5,-1.0795,0.6173,0.2352,0,0.053868263032965
438.336,1,1,1,5,3,6,6,-0.3381,1.4436,1.5679,0,0.182549758057159
465.063,1,1,2,2,2,6,6,-1.0137,-0.2394,0.5774,0,0.0479151252614513
571.511,1,1,1,3,3,6,6,0.1674,2.6203,1.7523,0,0.15024031925861
332.904,1,1,2,3,3,1.508957842,1,0.0371,-0.5353,-1.5318,0,0.0164555090290228
633.843,1,1,1,2,2,4,4,-0.7846,0.2088,0.3165,0,0.0367536215822715
407.591,1,1,1,1,3,2,4,-0.8307,0.6548,-0.1206,0,0.0149287969926346
465.47,1,1,2,4,4,6,6,1.5043,0.5056,0.8512,0,0.101701630799288
561.334,1,1,1,5,4,6,6,2.5915,2.3763,1.642,0,0.162755287432166
579.869,1,1,1,4,3,6,6,-0.3381,2.3146,1.6607,0,0.144662515975169
347.229,1,1,1,2,2,2,5,-0.8883,-0.646,-0.3324,0,0.0160699398801877
597.342,1,1,1,5,3,6,6,0.1802,1.0836,1.2703,0,0.169594015321873
564.484,1,1,1,4,4,6,6,0.4906,0.9891,1.4008,0,0.190945738482502
575.455,2,1,2,3,4,6,6,0.106,1.1731,1.2205,0,0.100269963344291
543.719,1,1,1,4,1,6,6,-2.032,0.7098,1.1949,0,0.0933533993681543
606.307,1,1,1,4,4,6,6,1.1245,0.9826,1.1298,0,0.155983492986809
607.648,1,1,1,5,3,6,6,-0.3381,1.9581,1.199,0,0.117959108942824
542.487,1,1,2,5,3,4,4,0.0248,1.3234,-0.369,0,0.0483707858979253
395.211,1,1,1,3,2,6,6,-1.0536,0.4951,0.8201,0,0.0846237817942584
578.384,2,1,1,6,4,6,6,0.6642,2.2454,1.6352,0,0.176812048996131
581.498,2,1,1,5,3,4,6,-0.3381,2.765,1.8468,0,0.106878367741646
555.514,2,1,1,5,3,6,6,-0.3381,0.8608,1.0231,0,0.135804241131908
541.562,2,1,2,1,3,6,6,-0.1862,-0.7949,0.4146,0,0.0443895170327881
438.238,2,1,1,3,4,4,4,-0.378,2.6171,0.5403,0,0.0412753543559174
510.742,2,1,1,4,1,5,5,-1.1369,1.3965,-0.0364,0,0.0477053945010499
522.506,2,1,2,3,4,6,6,2.5915,0.7719,1.1764,0,0.112204947258391
469.914,2,1,1,4,3,2,5,0.1802,0.9455,0.9344,0,0.0619004777152857
571.381,2,1,1,4,4,4,4,0.1985,1.9265,0.2865,0,0.0547628149983789
585.382,2,1,1,2,4,6,6,0.4597,0.8232,1.1332,0,0.131235793252908
410.783,2,1,1,2,3,6,6,0.1802,0.8136,0.5511,0,0.0721816500377542
597.431,2,1,1,5,4,6,6,2.5915,3.5203,2.1244,0,0.157843415057624
443.125,2,1,2,1,3,4,4,-0.5753,-0.0946,-0.7249,0,0.0121509025768953
438.369,2,1,2,3,4,4,4,1.1245,0.0771,-0.9924,0,0.0295185567553354
456.012,2,1,2,1,2,6,6,-1.5827,-1.3033,-0.8674,0,0.0102194174898674
377.477,1,1,2,3,4,4,4,0.7934,-0.9708,-1.0469,0,0.0233711125325136
528.764,2,1,2,1,2,4,4,-0.3458,0.8654,0.6611,0,0.0311979962854056
353.626,2,1,1.78177771,1,3,6,6,-0.082,0.6713,0.0236,0,0.0308490456725146
415.53,2,1,1,2,3,4,4,-0.4725,-0.1264,-0.0619,0,0.0307041083599055
440.385,1,1,2,2,4,6,6,2.5915,-1.1187,-0.6136,0,0.0262533277347237
383.293,1,1,2,1,3,6,6,-0.4725,-1.061,-0.6131,0,0.0167220841638853
341.43,2,1,2,2,4,4,4,0.75,-1.1387,-1.2945,0,0.0157305576252812
482.896,2,1,1,2,4,2,4,2.5915,-1.2182,-1.2204,0,0.0146525459359168
472.791,2,1,2,3,4,6,6,0.4274,0.2725,0.7655,0,0.081654495133435
361.265,1,1,2,1,2,4,4,-0.5917,-0.7005,-1.1542,0,0.00990728202935166
429.176,2,1,2,1,1,5,5,-1.1955,1.547,0.5355,0,0.0241504694075319
